"343","21","PICHI MAHUIDA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"344","21","ÑORQUINCO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"345","21","9 DE JULIO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"346","21","AVELLANEDA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"347","21","GENERAL ROCA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"348","21","EL CUY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"349","21","25 DE MAYO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"350","21","BARILOCHE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"351","21","ADOLFO ALSINA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"352","22","HUILICHES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"353","22","CONFLUENCIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"354","22","ZAPALA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"355","22","LONCOPUE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"356","22","CHOS MALAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"357","22","AÑELO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"358","22","LACAR","2015-03-14 00:00:00","2015-03-14 00:00:00"
"359","22","CATAN LIL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"360","22","PEHUENCHES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"361","22","LOS LAGOS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"362","22","COLLON CURA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"363","22","ÑORQUIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"364","22","PICUN LEUFU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"365","22","PICUNCHES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"366","22","ALUMINE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"367","22","MINAS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"368","23","DESEADO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"369","23","GUER AIKE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"370","23","MAGALLANES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"371","23","CORPEN AIKE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"372","23","LAGO ARGENTINO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"373","23","LAGO BUENOS AIRES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"374","23","RIO CHICO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"375","24","USHUAIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"376","24","ISLAS DEL ATLANTICO SUR","2015-03-14 00:00:00","2015-03-14 00:00:00"
"377","24","ANTARTIDA ARGENTINA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"378","24","RIO GRANDE","2015-03-14 00:00:00","2015-03-14 00:00:00"
